"sample","species","nReads","totalReads","propReads","eDNA_index","log_index"
"PO_201803","Pseudo-nitzschia delicatissima",74,364416,0.000203064629434492,0.0142964674550485,-4.24774280334898
"PO_201803","Pythium pachycaule",10,364416,2.74411661397963e-05,0.0140913217114054,-4.26219615254509
"PO_201803","Pythium tracheiphilum",211,364416,0.000579008605549701,0.0709961886832061,-2.6451290838999
"PO_201803","Rhizosolenia setigera",1206,364416,0.00330940463645943,0.0314210996111116,-3.46027564959609
"PO_201803","Saxidomus gigantea",200,364416,0.000548823322795926,0.0198278609292447,-3.92066721270534
"PO_201803","Scopalina ruetzleri",6,364416,1.64646996838778e-05,0.00966443025518368,-4.63930311734202
"PO_201803","Skeletonema dohrnii",72,364416,0.000197576396206533,0.00357192894031527,-5.63464950969452
"PO_201803","Skeletonema japonicum",781,364416,0.00214315507551809,0.0338778658869901,-3.38499340153084
"PO_201803","Smithora naiadum",7,364416,1.92088162978574e-05,0.000727970536340326,-7.2252499826466
"PO_201803","Synchaeta pectinata",29,364416,7.95793818054092e-05,0.0647101978526578,-2.73783647238931
"PO_201803","Thalassionema nitzschioides",315,364416,0.000864396733403583,0.0235129710293377,-3.75020305140997
"PO_201803","Thalassiosira nordenskioeldii",4274,364416,0.0117283544081489,0.136603854305354,-1.99067011624531
"PO_201803","Thalassiosira punctigera",92,364416,0.000252458728486126,0.0190646756349635,-3.95991809945681
"PO_201803","Triparma laevis",1100,364416,0.00301852827537759,0.0354484035746306,-3.33967706017372
"PO_201803",NA,292689,364416,0.803172747629083,0.895696752818496,-0.110153368807887
"PO_201805","Aequorea sp. MW-2012",55,311872,0.000176354401805869,0.00500720174680861,-5.29687805349448
"PO_201805","Ameritella mitchelli",40,311872,0.000128257746767905,1,0
"PO_201805","Amphicaryon earnesti",25,311872,8.01610917299405e-05,0.610276411476503,-0.493843290880754
"PO_201805","Balanus glandula",4050,311872,0.0129860968602504,0.26197021874073,-1.33952445061035
"PO_201805","Centropages abdominalis",8136,311872,0.0260876256925918,0.0783813213169696,-2.5461696285195
"PO_201805","Ceramium sp. 3Cal",32,311872,0.000102606197414324,0.0185327119024893,-3.98821789739709
"PO_201805","Chattonella subsalsa",4377,311872,0.014034603940078,0.333383366757542,-1.0984621996594
"PO_201805","Chrysochromulina sp. CCMP291",222,311872,0.000711830494561871,0.201751470524397,-1.60071868301405
"PO_201805","Coscinodiscus wailesii",767,311872,0.00245934229427457,0.0118553501132394,-4.43497602694098
"PO_201805","Cylindrotheca closterium",1399,311872,0.00448581469320747,0.112810651260632,-2.18204451830661
"PO_201805","Cylindrotheca fusiformis",4,311872,1.28257746767905e-05,0.0226643789284873,-3.78696079719344
"PO_201805","Dictyocha speculum",95,311872,0.000304612148573774,0.0146188606974842,-4.22544275536568
"PO_201805","Dolichomastix tenuilepis",26,311872,8.33675353991381e-05,0.285332702845252,-1.25409940116544
"PO_201805","Evadne nordmanni",3600,311872,0.0115431972091114,1,0
"PO_201805","Fistulifera solaris",11,311872,3.52708803611738e-05,0.127260130076213,-2.06152201904841
"PO_201805","Gracilaria vermiculophylla",1227,311872,0.00393430638210548,0.139401389947918,-1.97039780977344
"PO_201805","Harpacticoida sp. DNZ085",25879,311872,0.0829795557151652,1,0
"PO_201805","Hematodinium sp.",2,311872,6.41288733839524e-06,0.00136549446040149,-6.59623867388665
"PO_201805","Hemigrapsus oregonensis",20,311872,6.41288733839524e-05,0.24176024916371,-1.41980874983403
"PO_201805","Homo sapiens",131,311872,0.000420044120664888,0.0218871685533036,-3.82185472468055
"PO_201805","Leitoscoloplos pugettensis CMC01",431,311872,0.00138197722142417,0.051056537075733,-2.97482169015551
"PO_201805","Leuckartiara octona",412,311872,0.00132105479170942,0.572419097365229,-0.557883868185486
"PO_201805","Lichtheimia ramosa",32,311872,0.000102606197414324,0.136819885280294,-1.98908992412139
"PO_201805","Littorina plena",224,311872,0.000718243381900267,0.00236345669554709,-6.04763003007058
"PO_201805","Littorina scutulata",577,311872,0.00185011799712703,0.204034516174402,-1.58946610251676
"PO_201805","Lottia paradigitalis",37,311872,0.000118638415760312,0.00128804177775481,-6.65463221568098
"PO_201805","Melosira nummuloides",33,311872,0.000105812641083521,0.00200601382945837,-6.21160569541911
"PO_201805","Micromonas pusilla",334,311872,0.001070952185512,0.00388817335265488,-5.54981580678971
"PO_201805","Minutocellus polymorphus",228,311872,0.000731069156577057,0.00246758343402706,-6.0045159740461
"PO_201805","Nanomia cara",10,311872,3.20644366919762e-05,0.16641385385213,-1.79327749773775
"PO_201805","Navicula cryptocephala",171,311872,0.000548301867432793,0.214276014904795,-1.54049030574921
"PO_201805","Navicula sp. BOLD:AAO6951",93,311872,0.000298199261235379,0.0942192566267834,-2.36213069550168
"PO_201805","Nereis vexillosa",118,311872,0.000378360352965319,0.0315473072586508,-3.45626704201603
"PO_201805","Nitzschia cf. promare",659,311872,0.00211304637800123,0.0875832410518967,-2.43516561153526
"PO_201805","Nitzschia cf. recta RT-2009",64,311872,0.000205212394828648,0.509538711852482,-0.674249449122319
"PO_201805","Nitzschia longissima",944,311872,0.00302688282372255,0.897513857680779,-0.108126718426058
"PO_201805","Oncorhynchus tshawytscha",20,311872,6.41288733839524e-05,1,0
"PO_201805","Paracalanus sp. C AC-2013",721,311872,0.00231184588549148,0.117843874092111,-2.13839463150164
"PO_201805","Paramoeba pemaquidensis",33,311872,0.000105812641083521,0.135145449238997,-2.00140367875411
"PO_201805","Parvamoeba rugata",19,311872,6.09224297147548e-05,0.0489373922024176,-3.01721350799385
"PO_201805","Phyllodoce medipapillata",231,311872,0.00074068848758465,0.0589520950745826,-2.83103011277307
"PO_201805","Pinnularia sp. 5 CS-2011",2001,311872,0.00641609378206444,0.284585131301946,-1.25672283888671
"PO_201805","Plagiogramma sp. IAL-2014a",31,311872,9.93997537451262e-05,0.0632269546149314,-2.76102457168165
"PO_201805","Protoperidinium cf. depressum",13,311872,4.16837676995691e-05,0.00535018008319144,-5.23062505823111
"PO_201805","Pycnococcus provasolii",33,311872,0.000105812641083521,0.0028212412217722,-5.87057834130491
"PO_201805","Pythium tracheiphilum",902,311872,0.00289221218961625,0.354633835072143,-1.03666947231886
"PO_201805","Rhizosolenia setigera",1102,311872,0.00353350092345578,0.0335487789159082,-3.39475481217588
"PO_201805","Saxidomus gigantea",10,311872,3.20644366919762e-05,0.00115842232845392,-6.76069626126486
"PO_201805","Skeletonema japonicum",9,311872,2.88579930227786e-05,0.00045617194414037,-7.69264074903983
"PO_201805","Stenhelia pubescens",905,311872,0.00290183152062385,1,0
"PO_201805","Thalassionema nitzschioides",101,311872,0.00032385081058896,0.00880925902764892,-4.73195194839987
"PO_201805","Thalassiosira nordenskioeldii",2374,311872,0.00761209727067515,0.0886605051599567,-2.42294075196032
"PO_201805","Thalassiosira punctigera",108,311872,0.000346295916273343,0.0261508855607921,-3.64387222438716
"PO_201805","Triparma laevis",369,311872,0.00118317771393392,0.0138947716495357,-4.27624264992518
"PO_201805",NA,248425,311872,0.796560768520419,0.888323086026617,-0.118419766546534
"PO_201807","Asterionellopsis guyunusae",14,290587,4.81783424585408e-05,0.015404203779372,-4.17311483412633
"PO_201807","Attheya longicornis",7,290587,2.40891712292704e-05,0.000839903987501785,-7.08222297325284
"PO_201807","Bathycoccus prasinos",2146,290587,0.00738505163685919,0.0164739675864095,-4.10597386602545
"PO_201807","Blastocladiella emersonii",15,290587,5.16196526341509e-05,0.0220703923393422,-3.81351828182836
"PO_201807","Ceramium sp. 3Cal",24,290587,8.25914442146414e-05,0.0149176509783296,-4.2052101377324
"PO_201807","Chaetoceros socialis",4,290587,1.37652407024402e-05,3.53457953500259e-05,-10.2503311161182
"PO_201807","Chrysochromulina sp. CCMP291",90,290587,0.000309717915804905,0.0877821973612563,-2.43289656243959
"PO_201807","Cylindrotheca closterium",3808,290587,0.0131045091487231,0.329556237299968,-1.11000826494436
"PO_201807","Cymatogaster aggregata",24,290587,8.25914442146414e-05,0.249083205592179,-1.38996827933138
"PO_201807","Cymbomonas tetramitiformis",274,290587,0.000942918988117156,0.467103298182824,-0.761204850521002
"PO_201807","Dictyocha speculum",430,290587,0.00147976337551233,0.0710163883913992,-2.64484460616214
"PO_201807","Dolichomastix tenuilepis",8,290587,2.75304814048805e-05,0.0942254875627126,-2.36206456539061
"PO_201807","Ectocarpus siliculosus",5,290587,1.72065508780503e-05,0.0723017290131204,-2.62690723567569
"PO_201807","Emiliania huxleyi",7142,290587,0.024577837274207,0.0512811708316213,-2.97043163450047
"PO_201807","Gracilaria vermiculophylla",1755,290587,0.00603949935819565,0.213993147293088,-1.54181128646792
"PO_201807","Harpacticoida sp. DNZ085",1088,290587,0.00374414547106374,0.0451213005275162,-3.09840084845959
"PO_201807","Homo sapiens",28,290587,9.63566849170816e-05,0.00502084162177876,-5.29415770559003
"PO_201807","Melosira nummuloides",300,290587,0.00103239305268302,0.0195722809667341,-3.93364095011292
"PO_201807","Micromonas pusilla",14182,290587,0.0488046609105018,0.177189032904255,-1.730538133786
"PO_201807","Minutocellus polymorphus",86092,290587,0.296269275638621,1,0
"PO_201807","Monocorophium acherusicum",6,290587,2.06478610536603e-05,0.0852346253413748,-2.46234752698491
"PO_201807","Mytilus trossulus",5,290587,1.72065508780503e-05,0.000981818900873077,-6.92610368527987
"PO_201807","Navicula cryptocephala",177,290587,0.00060911190108298,0.238040536696044,-1.43531429756157
"PO_201807","Nuttallia olivacea",168,290587,0.00057814010950249,0.0756955703904857,-2.58103563556805
"PO_201807","Oncorhynchus tshawytscha",7,290587,2.40891712292704e-05,0.375636900480751,-0.979132292382208
"PO_201807","Paracalanus sp. C AC-2013",290,290587,0.000997979950926917,0.0508709617806033,-2.9784630136896
"PO_201807","Penicillium sclerotiorum",17,290587,5.8502272985371e-05,0.144679160171939,-1.93323667664319
"PO_201807","Pinnularia sp. 5 CS-2011",22,290587,7.57088238634213e-05,0.00335805652344364,-5.69639288799566
"PO_201807","Podosira stelligera",7,290587,2.40891712292704e-05,0.00716546020650779,-4.93848298996593
"PO_201807","Poteriospumella lacustris",32,290587,0.000110121925619522,0.0148612942738409,-4.20899514564946
"PO_201807","Prasinoderma coloniale",557,290587,0.0019168097678148,0.151803788440228,-1.88516645754528
"PO_201807","Protoperidinium cf. depressum",15,290587,5.16196526341509e-05,0.00662546724218861,-5.01683438247396
"PO_201807","Pseudochattonella farcimen",3853,290587,0.0132593681066256,0.302562686859565,-1.19546679369245
"PO_201807","Pycnococcus provasolii",1094,290587,0.0037647933321174,0.100379217749975,-2.29880008767299
"PO_201807","Pythium tracheiphilum",54,290587,0.000185830749482943,0.0227859738645977,-3.78161011370074
"PO_201807","Rhizosolenia setigera",64,290587,0.000220243851239044,0.00209110240321671,-6.1700638864126
"PO_201807","Saprolegnia diclina",17,290587,5.8502272985371e-05,0.00179061041298233,-6.32519870442185
"PO_201807","Sarocladium implicatum",5,290587,1.72065508780503e-05,0.0155348350254059,-4.1646703557361
"PO_201807","Skeletonema dohrnii",9,290587,3.09717915804905e-05,0.000559930441104527,-7.48769799426341
"PO_201807","Thalassionema nitzschioides",423,290587,0.00145567420428305,0.0395966621237579,-3.22901045407838
"PO_201807","Thalassiosira nordenskioeldii",149,290587,0.000512755216165899,0.00597222222367098,-5.120636189068
"PO_201807","Thalassiosira punctigera",71,290587,0.000244333022468314,0.0184510547454677,-3.99263374235359
"PO_201807","Triparma laevis",429,290587,0.00147632206533671,0.0173373431036161,-4.05489254292122
"PO_201807",NA,165680,290587,0.570156269895075,0.635837210676833,-0.452812706460163
"SA_201703","Azumapecten farreri",6,257549,2.32965377462153e-05,0.0282246851535813,-3.56755832388617
"SA_201703","Balanus glandula",10375,257549,0.0402835965194973,0.812646225070014,-0.207459411653839
"SA_201703","Bathycoccus prasinos",91794,257549,0.356413730979348,0.795058523653352,-0.229339552378927
"SA_201703","Centropages abdominalis",12,257549,4.65930754924306e-05,0.000139990770503699,-8.8739340625017
"SA_201703","Chaetoceros sp. MBTD-CMFRI-S045",12,257549,4.65930754924306e-05,0.0229475237769987,-3.77454524472389
"SA_201703","Chondracanthus exasperatus",5,257549,1.94137814551794e-05,0.00774662683749644,-4.8604977771389
"SA_201703","Chordariaceae sp. 7 AP-2014",31,257549,0.000120365445022112,0.0220027203834045,-3.81658917947721
"SA_201703","Chrysochromulina sp. CCMP291",3,257549,1.16482688731076e-05,0.00330142553903858,-5.71340092226002
"SA_201703","Chthamalus dalli",2958,257549,0.0114851931088841,0.348845843954014,-1.05312516222952
"SA_201703","Cylindrotheca closterium",5,257549,1.94137814551794e-05,0.000488223762944699,-7.62473672657979
"SA_201703","Dendraster excentricus",91,257549,0.000353330822484265,0.00135496722248686,-6.60397801498965
"SA_201703","Dictyocha speculum",1698,257549,0.00659292018217893,0.316405574052683,-1.15073042613673
"SA_201703","Ectocarpus siliculosus",54,257549,0.000209668839715938,0.881026054499706,-0.126668079703791
"SA_201703","Emiliania huxleyi",77,257549,0.000298972234409763,0.000623799647447753,-7.37968131895945
"SA_201703","Glycera sp. CMC03",9,257549,3.49448066193229e-05,0.000850236610343649,-7.06999588210612
"SA_201703","Gomphonema clevei",3,257549,1.16482688731076e-05,0.0213464664671584,-3.84686905805611
"SA_201703","Hemigrapsus oregonensis",11,257549,4.27103192013947e-05,0.161014171419619,-1.82626289663145
"SA_201703","Heterocapsa rotundata",3,257549,1.16482688731076e-05,0.000359356868885898,-7.93119459948116
"SA_201703","Hincksia hincksiae",20,257549,7.76551258207176e-05,0.00663421755244196,-5.01551454544026
"SA_201703","Membranipora membranacea",8,257549,3.1062050328287e-05,0.00193805865174495,-6.24606850191323
"SA_201703","Micromonas pusilla",23387,257549,0.0908060213784561,0.329678166178376,-1.10963835439614
"SA_201703","Minutocellus polymorphus",2479,257549,0.00962535284547795,0.032488528635749,-3.42686821700715
"SA_201703","Mytilus trossulus",2,257549,7.76551258207176e-06,0.000443106063619746,-7.7217013953123
"SA_201703","Nereis vexillosa",1348,257549,0.00523395548031637,0.436401965537797,-0.829191521051245
"SA_201703","Nitzschia cf. promare",47,257549,0.000182489545678686,0.00756397305569135,-4.88435869036951
"SA_201703","Odonthalia floccosa",4,257549,1.55310251641435e-05,0.0012882733204639,-6.65445246848323
"SA_201703","Phaeocystis antarctica",49557,257549,0.192417753514865,0.834051189334257,-0.181460500408319
"SA_201703","Phaeocystis globosa",66,257549,0.000256261915208368,0.09955170380337,-2.30707813356696
"SA_201703","Poteriospumella lacustris",854,257549,0.00331587387254464,0.447487429207201,-0.804106832818884
"SA_201703","Pseudo-nitzschia delicatissima",6,257549,2.32965377462153e-05,0.00164015857725492,-6.41296234837242
"SA_201703","Pseudocalanus newmani",28,257549,0.000108717176149005,0.00117376129524457,-6.74754190427654
"SA_201703","Pyramimonas parkeae",54,257549,0.000209668839715938,0.120841644499262,-2.11327431365804
"SA_201703","Pythium sp. CAL-2011c",21,257549,8.15378821117535e-05,0.0900913712247672,-2.40693088782448
"SA_201703","Pythium tracheiphilum",68,257549,0.00026402742779044,0.0323742011798866,-3.43039343324718
"SA_201703","Rhizosolenia setigera",541,257549,0.00210057115345041,0.0199438457073674,-3.91483466908406
"SA_201703","Rhodotorula taiwanensis",4,257549,1.55310251641435e-05,0.00999990363409874,-4.60517982262465
"SA_201703","Thalassiosira nordenskioeldii",146,257549,0.000566882418491239,0.00660265887344256,-5.02028285146339
"SA_201703","Triparma laevis",21931,257549,0.0851527282187079,1,0
"SA_201703",NA,49831,257549,0.193481628738609,0.215770352147504,-1.53354062138182
"SA_201705","Acartia longiremis",240,689519,0.000348068726169982,0.00365340904526222,-5.61209456227699
"SA_201705","Aequorea sp. MW-2012",139,689519,0.000201589803906781,0.00572370639986627,-5.16313871142905
"SA_201705","Albugo candida",5,689519,7.25143179520796e-06,0.036886959256031,-3.29989719809451
"SA_201705","Alitta sp. CMC01",252,689519,0.000365472162478481,0.00917114262449882,-4.69169339584173
"SA_201705","Amphicaryon earnesti",16,689519,2.32045817446655e-05,0.176659381394856,-1.73353179934197
"SA_201705","Anisolpidium ectocarpii",67,689519,9.71691860557867e-05,0.395014476529443,-0.928832865310961
"SA_201705","Aphanomyces sp. BOLD:AAO9952",155,689519,0.000224794385651447,1,0
"SA_201705","Arca avellana",4,689519,5.80114543616637e-06,0.0268775238684963,-3.6164648855578
"SA_201705","Asterionellopsis guyunusae",6,689519,8.70171815424956e-06,0.00278222605508003,-5.8845039324628
"SA_201705","Attheya longicornis",19776,689519,0.0286808630364065,1,0
"SA_201705","Balanus balanus",1001,689519,0.00145173664540063,0.0222541112744034,-3.80522851106126
"SA_201705","Balanus glandula",105,689519,0.000152280067699367,0.00307196558553063,-5.78543766638621
"SA_201705","Bathycoccus prasinos",529,689519,0.000767201483933003,0.00171141015662996,-6.37043759530706
"SA_201705","Blastocladiella emersonii",92,689519,0.000133426345031827,0.0570474932120841,-2.86387114383079
"SA_201705","Brachionidae sp. SHYT150702c",72,689519,0.000104420617850995,0.0195006882816855,-3.93730551753865
