species,sample,eDNA_index
Penicillium sclerotiorum,SA_201803,0
Penicillium sclerotiorum,SA_201805,0
Penicillium sclerotiorum,SA_201807,0.0725666866605339
Penicillium sclerotiorum,TR_201703,0
Penicillium sclerotiorum,TR_201705,0
Penicillium sclerotiorum,TR_201706,0
Penicillium sclerotiorum,TR_201707,0
Penicillium sclerotiorum,TR_201708,0
Penicillium sclerotiorum,TR_201709,0
Penicillium sclerotiorum,TR_201711,0
Penicillium sclerotiorum,TR_201801,0
Penicillium sclerotiorum,TR_201803,0
Penicillium sclerotiorum,TR_201805,0
Penicillium sclerotiorum,TR_201807,0.236123080356866
Penicillium sclerotiorum,TW_201703,0
Penicillium sclerotiorum,TW_201705,0
Penicillium sclerotiorum,TW_201706,0
Penicillium sclerotiorum,TW_201707,0
Penicillium sclerotiorum,TW_201708,0
Penicillium sclerotiorum,TW_201709,0
Penicillium sclerotiorum,TW_201711,0
Penicillium sclerotiorum,TW_201801,0
Penicillium sclerotiorum,TW_201803,0
Penicillium sclerotiorum,TW_201805,0
Penicillium sclerotiorum,TW_201807,0
Platynereis sp. CMC02,CP_201706,0
Platynereis sp. CMC02,CP_201707,0
Platynereis sp. CMC02,CP_201708,0
Platynereis sp. CMC02,CP_201709,0
Platynereis sp. CMC02,CP_201710,0.00109701959526103
Platynereis sp. CMC02,CP_201711,0
Platynereis sp. CMC02,CP_201801,0
Platynereis sp. CMC02,CP_201803,0
Platynereis sp. CMC02,CP_201805,0
Platynereis sp. CMC02,CP_201807,0.0112762449718525
Platynereis sp. CMC02,FH_201706,0
Platynereis sp. CMC02,FH_201707,0
Platynereis sp. CMC02,FH_201708,0
Platynereis sp. CMC02,FH_201709,0
Platynereis sp. CMC02,FH_201710,0
Platynereis sp. CMC02,FH_201711,0
Platynereis sp. CMC02,FH_201801,0
Platynereis sp. CMC02,FH_201803,0
Platynereis sp. CMC02,FH_201805,0
Platynereis sp. CMC02,FH_201807,0
Platynereis sp. CMC02,LK_201706,0
Platynereis sp. CMC02,LK_201707,0
Platynereis sp. CMC02,LK_201708,0
Platynereis sp. CMC02,LK_201709,0
Platynereis sp. CMC02,LK_201710,0
Platynereis sp. CMC02,LK_201711,0
Platynereis sp. CMC02,LK_201801,0
Platynereis sp. CMC02,LK_201803,0
Platynereis sp. CMC02,LK_201805,0
Platynereis sp. CMC02,LK_201807,0.00250108393992507
Platynereis sp. CMC02,LL_201703,0
Platynereis sp. CMC02,LL_201705,0
Platynereis sp. CMC02,LL_201706,0
Platynereis sp. CMC02,LL_201707,0.0024301602837642
Platynereis sp. CMC02,LL_201708,0
Platynereis sp. CMC02,LL_201709,0
Platynereis sp. CMC02,LL_201710,0
Platynereis sp. CMC02,LL_201711,0
Platynereis sp. CMC02,LL_201801,0
Platynereis sp. CMC02,LL_201803,0
Platynereis sp. CMC02,LL_201805,1
Platynereis sp. CMC02,LL_201807,0
Platynereis sp. CMC02,PO_201703,0
Platynereis sp. CMC02,PO_201705,0
Platynereis sp. CMC02,PO_201706,0.00240775522428891
Platynereis sp. CMC02,PO_201707,0
Platynereis sp. CMC02,PO_201708,0
Platynereis sp. CMC02,PO_201709,0
Platynereis sp. CMC02,PO_201711,0
Platynereis sp. CMC02,PO_201801,0
Platynereis sp. CMC02,PO_201803,0
Platynereis sp. CMC02,PO_201805,0
Platynereis sp. CMC02,PO_201807,0
Platynereis sp. CMC02,SA_201703,0
Platynereis sp. CMC02,SA_201705,0
Platynereis sp. CMC02,SA_201706,0.064063157370036
Platynereis sp. CMC02,SA_201707,0
Platynereis sp. CMC02,SA_201708,0.0173118518393159
Platynereis sp. CMC02,SA_201709,0
Platynereis sp. CMC02,SA_201711,0
Platynereis sp. CMC02,SA_201801,0
Platynereis sp. CMC02,SA_201803,0
Platynereis sp. CMC02,SA_201805,0
Platynereis sp. CMC02,SA_201807,0
Platynereis sp. CMC02,TR_201703,6.94530313345416e-4
Platynereis sp. CMC02,TR_201705,0.00216123710087433
Platynereis sp. CMC02,TR_201706,0
Platynereis sp. CMC02,TR_201707,7.39089895175695e-4
Platynereis sp. CMC02,TR_201708,0
Platynereis sp. CMC02,TR_201709,0
Platynereis sp. CMC02,TR_201711,0
Platynereis sp. CMC02,TR_201801,0
Platynereis sp. CMC02,TR_201803,0.00359475046145272
Platynereis sp. CMC02,TR_201805,0.0600935542853011
Platynereis sp. CMC02,TR_201807,0.00236563002337502
Platynereis sp. CMC02,TW_201703,0
Platynereis sp. CMC02,TW_201705,0
Platynereis sp. CMC02,TW_201706,0.00183022808353914
Platynereis sp. CMC02,TW_201707,0
Platynereis sp. CMC02,TW_201708,0
Platynereis sp. CMC02,TW_201709,0
Platynereis sp. CMC02,TW_201711,0
Platynereis sp. CMC02,TW_201801,0
Platynereis sp. CMC02,TW_201803,0
Platynereis sp. CMC02,TW_201805,0
Platynereis sp. CMC02,TW_201807,0
Prionitis sternbergii,CP_201706,0
Prionitis sternbergii,CP_201707,0
Prionitis sternbergii,CP_201708,0
Prionitis sternbergii,CP_201709,0
Prionitis sternbergii,CP_201710,0.0848449107047307
Prionitis sternbergii,CP_201711,0.0299821169787148
Prionitis sternbergii,CP_201801,0
Prionitis sternbergii,CP_201803,0
Prionitis sternbergii,CP_201805,1
Prionitis sternbergii,CP_201807,0
Prionitis sternbergii,FH_201706,0
Prionitis sternbergii,FH_201707,0
Prionitis sternbergii,FH_201708,0.0741644381993556
Prionitis sternbergii,FH_201709,0
Prionitis sternbergii,FH_201710,0
Prionitis sternbergii,FH_201711,0
Prionitis sternbergii,FH_201801,0
Prionitis sternbergii,FH_201803,0
Prionitis sternbergii,FH_201805,0
Prionitis sternbergii,FH_201807,0
Prionitis sternbergii,LK_201706,0
Prionitis sternbergii,LK_201707,0
Prionitis sternbergii,LK_201708,0
Prionitis sternbergii,LK_201709,0.0189572298738405
Prionitis sternbergii,LK_201710,0
Prionitis sternbergii,LK_201711,0.014110108959473
Prionitis sternbergii,LK_201801,0
Prionitis sternbergii,LK_201803,0
Prionitis sternbergii,LK_201805,0
Prionitis sternbergii,LK_201807,0
Prionitis sternbergii,LL_201703,0
Prionitis sternbergii,LL_201705,0
Prionitis sternbergii,LL_201706,0
Prionitis sternbergii,LL_201707,0
Prionitis sternbergii,LL_201708,0
Prionitis sternbergii,LL_201709,0
Prionitis sternbergii,LL_201710,0
Prionitis sternbergii,LL_201711,0
Prionitis sternbergii,LL_201801,0
Prionitis sternbergii,LL_201803,0
Prionitis sternbergii,LL_201805,0
Prionitis sternbergii,LL_201807,0
Prionitis sternbergii,PO_201703,0
Prionitis sternbergii,PO_201705,0
Prionitis sternbergii,PO_201706,0
Prionitis sternbergii,PO_201707,0
Prionitis sternbergii,PO_201708,0
Prionitis sternbergii,PO_201709,0
Prionitis sternbergii,PO_201711,0
Prionitis sternbergii,PO_201801,0
Prionitis sternbergii,PO_201803,0
Prionitis sternbergii,PO_201805,0
Prionitis sternbergii,PO_201807,0
Prionitis sternbergii,SA_201703,0
Prionitis sternbergii,SA_201705,0.0411999637088029
Prionitis sternbergii,SA_201706,0
Prionitis sternbergii,SA_201707,0
Prionitis sternbergii,SA_201708,0
Prionitis sternbergii,SA_201709,0
Prionitis sternbergii,SA_201711,0
Prionitis sternbergii,SA_201801,0
Prionitis sternbergii,SA_201803,0
Prionitis sternbergii,SA_201805,0
Prionitis sternbergii,SA_201807,0
Prionitis sternbergii,TR_201703,0
Prionitis sternbergii,TR_201705,0
Prionitis sternbergii,TR_201706,0
Prionitis sternbergii,TR_201707,0
Prionitis sternbergii,TR_201708,0
Prionitis sternbergii,TR_201709,0
Prionitis sternbergii,TR_201711,0
Prionitis sternbergii,TR_201801,0
Prionitis sternbergii,TR_201803,0
Prionitis sternbergii,TR_201805,0
Prionitis sternbergii,TR_201807,0
Prionitis sternbergii,TW_201703,0
Prionitis sternbergii,TW_201705,0
Prionitis sternbergii,TW_201706,0
Prionitis sternbergii,TW_201707,0
Prionitis sternbergii,TW_201708,0
Prionitis sternbergii,TW_201709,0
Prionitis sternbergii,TW_201711,0
Prionitis sternbergii,TW_201801,0
Prionitis sternbergii,TW_201803,0
Prionitis sternbergii,TW_201805,0
Prionitis sternbergii,TW_201807,0
Pyropia perforata,CP_201706,0
Pyropia perforata,CP_201707,0
Pyropia perforata,CP_201708,0
Pyropia perforata,CP_201709,0
Pyropia perforata,CP_201710,0.0459371827329928
Pyropia perforata,CP_201711,0.00869456075742886
Pyropia perforata,CP_201801,0
Pyropia perforata,CP_201803,0
Pyropia perforata,CP_201805,0.00249325979931303
Pyropia perforata,CP_201807,0.0023491914773304
Pyropia perforata,FH_201706,0
Pyropia perforata,FH_201707,0
Pyropia perforata,FH_201708,0
Pyropia perforata,FH_201709,1
Pyropia perforata,FH_201710,0
Pyropia perforata,FH_201711,0
Pyropia perforata,FH_201801,0
Pyropia perforata,FH_201803,0
Pyropia perforata,FH_201805,0
Pyropia perforata,FH_201807,0
Pyropia perforata,LK_201706,0
Pyropia perforata,LK_201707,0
Pyropia perforata,LK_201708,0
Pyropia perforata,LK_201709,0.0850384722547637
Pyropia perforata,LK_201710,0
Pyropia perforata,LK_201711,0
Pyropia perforata,LK_201801,0
Pyropia perforata,LK_201803,0
Pyropia perforata,LK_201805,0
Pyropia perforata,LK_201807,0
Pyropia perforata,LL_201703,0
Pyropia perforata,LL_201705,0
Pyropia perforata,LL_201706,0
Pyropia perforata,LL_201707,0
Pyropia perforata,LL_201708,0
Pyropia perforata,LL_201709,0
Pyropia perforata,LL_201710,0
Pyropia perforata,LL_201711,0
Pyropia perforata,LL_201801,0
Pyropia perforata,LL_201803,0
Pyropia perforata,LL_201805,0
Pyropia perforata,LL_201807,0
Pyropia perforata,PO_201703,0
Pyropia perforata,PO_201705,0
Pyropia perforata,PO_201706,0
Pyropia perforata,PO_201707,0
Pyropia perforata,PO_201708,0
Pyropia perforata,PO_201709,0
Pyropia perforata,PO_201711,0
Pyropia perforata,PO_201801,0
Pyropia perforata,PO_201803,0
Pyropia perforata,PO_201805,0
Pyropia perforata,PO_201807,0
Pyropia perforata,SA_201703,0
Pyropia perforata,SA_201705,0
Pyropia perforata,SA_201706,0
Pyropia perforata,SA_201707,0
Pyropia perforata,SA_201708,0
Pyropia perforata,SA_201709,0
Pyropia perforata,SA_201711,0
Pyropia perforata,SA_201801,0
Pyropia perforata,SA_201803,0
Pyropia perforata,SA_201805,0
Pyropia perforata,SA_201807,0
Pyropia perforata,TR_201703,0
Pyropia perforata,TR_201705,0
Pyropia perforata,TR_201706,0
Pyropia perforata,TR_201707,0
Pyropia perforata,TR_201708,0
Pyropia perforata,TR_201709,0
Pyropia perforata,TR_201711,0
Pyropia perforata,TR_201801,0
Pyropia perforata,TR_201803,0
Pyropia perforata,TR_201805,0
Pyropia perforata,TR_201807,0
Pyropia perforata,TW_201703,0
Pyropia perforata,TW_201705,0
Pyropia perforata,TW_201706,0
Pyropia perforata,TW_201707,0
Pyropia perforata,TW_201708,0
Pyropia perforata,TW_201709,0
Pyropia perforata,TW_201711,0
Pyropia perforata,TW_201801,0
Pyropia perforata,TW_201803,0
Pyropia perforata,TW_201805,0
Pyropia perforata,TW_201807,0
Pythium acanthicum,CP_201706,0
Pythium acanthicum,CP_201707,0
Pythium acanthicum,CP_201708,0
Pythium acanthicum,CP_201709,0
Pythium acanthicum,CP_201710,0.0587039617205782
Pythium acanthicum,CP_201711,0.501060542564374
Pythium acanthicum,CP_201801,0
Pythium acanthicum,CP_201803,0
Pythium acanthicum,CP_201805,0
Pythium acanthicum,CP_201807,0
Pythium acanthicum,FH_201706,0
Pythium acanthicum,FH_201707,0
Pythium acanthicum,FH_201708,0
Pythium acanthicum,FH_201709,0
Pythium acanthicum,FH_201710,0.00931034386928347
Pythium acanthicum,FH_201711,0.405097632489006
Pythium acanthicum,FH_201801,0
Pythium acanthicum,FH_201803,0
Pythium acanthicum,FH_201805,0
Pythium acanthicum,FH_201807,0
Pythium acanthicum,LK_201706,0
Pythium acanthicum,LK_201707,0
Pythium acanthicum,LK_201708,0
Pythium acanthicum,LK_201709,0
Pythium acanthicum,LK_201710,0.147620250726225
Pythium acanthicum,LK_201711,1
Pythium acanthicum,LK_201801,0
Pythium acanthicum,LK_201803,0
Pythium acanthicum,LK_201805,0
Pythium acanthicum,LK_201807,0
Pythium acanthicum,LL_201703,0
Pythium acanthicum,LL_201705,0
Pythium acanthicum,LL_201706,0
Pythium acanthicum,LL_201707,0
Pythium acanthicum,LL_201708,0
Pythium acanthicum,LL_201709,0
Pythium acanthicum,LL_201710,0
Pythium acanthicum,LL_201711,0
Pythium acanthicum,LL_201801,0
Pythium acanthicum,LL_201803,0
Pythium acanthicum,LL_201805,0
Pythium acanthicum,LL_201807,0
Pythium acanthicum,PO_201703,0
Pythium acanthicum,PO_201705,0
Pythium acanthicum,PO_201706,0
Pythium acanthicum,PO_201707,0
Pythium acanthicum,PO_201708,0
Pythium acanthicum,PO_201709,0
Pythium acanthicum,PO_201711,0
Pythium acanthicum,PO_201801,0
Pythium acanthicum,PO_201803,0
Pythium acanthicum,PO_201805,0
Pythium acanthicum,PO_201807,0
Pythium acanthicum,SA_201703,0
Pythium acanthicum,SA_201705,0.0103538793079672
Pythium acanthicum,SA_201706,0
Pythium acanthicum,SA_201707,0
Pythium acanthicum,SA_201708,0
Pythium acanthicum,SA_201709,0
Pythium acanthicum,SA_201711,0
Pythium acanthicum,SA_201801,0
Pythium acanthicum,SA_201803,0
Pythium acanthicum,SA_201805,0
Pythium acanthicum,SA_201807,0
Pythium acanthicum,TR_201703,0
Pythium acanthicum,TR_201705,0
Pythium acanthicum,TR_201706,0
Pythium acanthicum,TR_201707,0
Pythium acanthicum,TR_201708,0
Pythium acanthicum,TR_201709,0
Pythium acanthicum,TR_201711,0
Pythium acanthicum,TR_201801,0
Pythium acanthicum,TR_201803,0
Pythium acanthicum,TR_201805,0
Pythium acanthicum,TR_201807,0
Pythium acanthicum,TW_201703,0
Pythium acanthicum,TW_201705,0
Pythium acanthicum,TW_201706,0
Pythium acanthicum,TW_201707,0
Pythium acanthicum,TW_201708,0
Pythium acanthicum,TW_201709,0
Pythium acanthicum,TW_201711,0
Pythium acanthicum,TW_201801,0
Pythium acanthicum,TW_201803,0
Pythium acanthicum,TW_201805,0
Pythium acanthicum,TW_201807,0
Sellaphora pupula,CP_201706,0
Sellaphora pupula,CP_201707,0
Sellaphora pupula,CP_201708,0
Sellaphora pupula,CP_201709,0
Sellaphora pupula,CP_201710,0.0515973300643829
Sellaphora pupula,CP_201711,0.360477806750521
Sellaphora pupula,CP_201801,0
Sellaphora pupula,CP_201803,0.0291331637988074
Sellaphora pupula,CP_201805,0
Sellaphora pupula,CP_201807,0.0130955071856873
Sellaphora pupula,FH_201706,0
Sellaphora pupula,FH_201707,0
Sellaphora pupula,FH_201708,0.101157655691882
Sellaphora pupula,FH_201709,0.0779119472223208
Sellaphora pupula,FH_201710,0
Sellaphora pupula,FH_201711,0
Sellaphora pupula,FH_201801,0
Sellaphora pupula,FH_201803,0
Sellaphora pupula,FH_201805,0
Sellaphora pupula,FH_201807,0
Sellaphora pupula,LK_201706,0
Sellaphora pupula,LK_201707,0
Sellaphora pupula,LK_201708,0.0117076954126976
Sellaphora pupula,LK_201709,0.00319222064735856
Sellaphora pupula,LK_201710,0
Sellaphora pupula,LK_201711,0.0147840666218596
Sellaphora pupula,LK_201801,0
Sellaphora pupula,LK_201803,0
Sellaphora pupula,LK_201805,0
Sellaphora pupula,LK_201807,0
Sellaphora pupula,LL_201703,0
Sellaphora pupula,LL_201705,0
Sellaphora pupula,LL_201706,0
Sellaphora pupula,LL_201707,0.0553359095801987
Sellaphora pupula,LL_201708,0
Sellaphora pupula,LL_201709,0
Sellaphora pupula,LL_201710,0
Sellaphora pupula,LL_201711,0
Sellaphora pupula,LL_201801,0
Sellaphora pupula,LL_201803,0
Sellaphora pupula,LL_201805,0
Sellaphora pupula,LL_201807,0
Sellaphora pupula,PO_201703,0
Sellaphora pupula,PO_201705,0
Sellaphora pupula,PO_201706,0
Sellaphora pupula,PO_201707,0
Sellaphora pupula,PO_201708,0
Sellaphora pupula,PO_201709,0
Sellaphora pupula,PO_201711,0
Sellaphora pupula,PO_201801,0
Sellaphora pupula,PO_201803,0
Sellaphora pupula,PO_201805,0
Sellaphora pupula,PO_201807,0
Sellaphora pupula,SA_201703,0
Sellaphora pupula,SA_201705,0
Sellaphora pupula,SA_201706,0
Sellaphora pupula,SA_201707,0
Sellaphora pupula,SA_201708,0.0358304678521736
Sellaphora pupula,SA_201709,0
Sellaphora pupula,SA_201711,0
Sellaphora pupula,SA_201801,0
Sellaphora pupula,SA_201803,0
Sellaphora pupula,SA_201805,0.0208490317387503
Sellaphora pupula,SA_201807,0
Sellaphora pupula,TR_201703,0
Sellaphora pupula,TR_201705,0
Sellaphora pupula,TR_201706,0
Sellaphora pupula,TR_201707,0
Sellaphora pupula,TR_201708,0
Sellaphora pupula,TR_201709,0
Sellaphora pupula,TR_201711,0
Sellaphora pupula,TR_201801,0
Sellaphora pupula,TR_201803,0
Sellaphora pupula,TR_201805,1
Sellaphora pupula,TR_201807,0
Sellaphora pupula,TW_201703,0
Sellaphora pupula,TW_201705,0
Sellaphora pupula,TW_201706,0
Sellaphora pupula,TW_201707,0
Sellaphora pupula,TW_201708,0
Sellaphora pupula,TW_201709,0.583247724227297
Sellaphora pupula,TW_201711,0
Sellaphora pupula,TW_201801,0
Sellaphora pupula,TW_201803,0
Sellaphora pupula,TW_201805,0
Sellaphora pupula,TW_201807,0
Urile penicillatus,CP_201706,0
Urile penicillatus,CP_201707,0
Urile penicillatus,CP_201708,0
Urile penicillatus,CP_201709,0
Urile penicillatus,CP_201710,1
Urile penicillatus,CP_201711,0
Urile penicillatus,CP_201801,0
Urile penicillatus,CP_201803,0
Urile penicillatus,CP_201805,0
Urile penicillatus,CP_201807,0
Urile penicillatus,FH_201706,0
Urile penicillatus,FH_201707,0
Urile penicillatus,FH_201708,0
Urile penicillatus,FH_201709,0
Urile penicillatus,FH_201710,0
Urile penicillatus,FH_201711,0
Urile penicillatus,FH_201801,0
Urile penicillatus,FH_201803,0
Urile penicillatus,FH_201805,0
Urile penicillatus,FH_201807,0
Urile penicillatus,LK_201706,0
Urile penicillatus,LK_201707,0
Urile penicillatus,LK_201708,0
Urile penicillatus,LK_201709,0
Urile penicillatus,LK_201710,0
Urile penicillatus,LK_201711,0
Urile penicillatus,LK_201801,0
Urile penicillatus,LK_201803,0
Urile penicillatus,LK_201805,0
Urile penicillatus,LK_201807,0
Urile penicillatus,LL_201703,0
Urile penicillatus,LL_201705,0
Urile penicillatus,LL_201706,0
Urile penicillatus,LL_201707,0
Urile penicillatus,LL_201708,0
Urile penicillatus,LL_201709,0
Urile penicillatus,LL_201710,0
Urile penicillatus,LL_201711,0
Urile penicillatus,LL_201801,0
Urile penicillatus,LL_201803,0
Urile penicillatus,LL_201805,0
Urile penicillatus,LL_201807,0
Urile penicillatus,PO_201703,0
Urile penicillatus,PO_201705,0
Urile penicillatus,PO_201706,0
Urile penicillatus,PO_201707,0
Urile penicillatus,PO_201708,0
Urile penicillatus,PO_201709,0
Urile penicillatus,PO_201711,0
Urile penicillatus,PO_201801,0
Urile penicillatus,PO_201803,0
Urile penicillatus,PO_201805,0
Urile penicillatus,PO_201807,0
Urile penicillatus,SA_201703,0
Urile penicillatus,SA_201705,0
Urile penicillatus,SA_201706,0
Urile penicillatus,SA_201707,0
Urile penicillatus,SA_201708,0
Urile penicillatus,SA_201709,0
Urile penicillatus,SA_201711,0
Urile penicillatus,SA_201801,0
Urile penicillatus,SA_201803,0
Urile penicillatus,SA_201805,0
Urile penicillatus,SA_201807,0
Urile penicillatus,TR_201703,0
Urile penicillatus,TR_201705,0
Urile penicillatus,TR_201706,0
Urile penicillatus,TR_201707,0
Urile penicillatus,TR_201708,0
Urile penicillatus,TR_201709,0
Urile penicillatus,TR_201711,0
Urile penicillatus,TR_201801,0
Urile penicillatus,TR_201803,0
Urile penicillatus,TR_201805,0
Urile penicillatus,TR_201807,0
Urile penicillatus,TW_201703,0
Urile penicillatus,TW_201705,0
Urile penicillatus,TW_201706,0
Urile penicillatus,TW_201707,0
Urile penicillatus,TW_201708,0
Urile penicillatus,TW_201709,0
Urile penicillatus,TW_201711,0
Urile penicillatus,TW_201801,0
Urile penicillatus,TW_201803,0
Urile penicillatus,TW_201805,0
Urile penicillatus,TW_201807,0
Cafeteria roenbergensis,CP_201706,0
Cafeteria roenbergensis,CP_201707,0
Cafeteria roenbergensis,CP_201708,0
Cafeteria roenbergensis,CP_201709,0
Cafeteria roenbergensis,CP_201710,0
Cafeteria roenbergensis,CP_201711,0.0502179474494414
Cafeteria roenbergensis,CP_201801,0
Cafeteria roenbergensis,CP_201803,0
Cafeteria roenbergensis,CP_201805,0
Cafeteria roenbergensis,CP_201807,0
Cafeteria roenbergensis,FH_201706,0
Cafeteria roenbergensis,FH_201707,0
Cafeteria roenbergensis,FH_201708,0
Cafeteria roenbergensis,FH_201709,0
Cafeteria roenbergensis,FH_201710,0
Cafeteria roenbergensis,FH_201711,0
Cafeteria roenbergensis,FH_201801,0
Cafeteria roenbergensis,FH_201803,0
Cafeteria roenbergensis,FH_201805,0
Cafeteria roenbergensis,FH_201807,0
Cafeteria roenbergensis,LK_201706,0
Cafeteria roenbergensis,LK_201707,0
Cafeteria roenbergensis,LK_201708,0
Cafeteria roenbergensis,LK_201709,0.145530152147874
Cafeteria roenbergensis,LK_201710,0
Cafeteria roenbergensis,LK_201711,0
Cafeteria roenbergensis,LK_201801,0
Cafeteria roenbergensis,LK_201803,0
Cafeteria roenbergensis,LK_201805,0
Cafeteria roenbergensis,LK_201807,0
Cafeteria roenbergensis,LL_201703,0
Cafeteria roenbergensis,LL_201705,0
Cafeteria roenbergensis,LL_201706,0
Cafeteria roenbergensis,LL_201707,0
Cafeteria roenbergensis,LL_201708,0
Cafeteria roenbergensis,LL_201709,0
Cafeteria roenbergensis,LL_201710,0
Cafeteria roenbergensis,LL_201711,0
Cafeteria roenbergensis,LL_201801,0
Cafeteria roenbergensis,LL_201803,0
Cafeteria roenbergensis,LL_201805,0
Cafeteria roenbergensis,LL_201807,0
Cafeteria roenbergensis,PO_201703,0
Cafeteria roenbergensis,PO_201705,0
Cafeteria roenbergensis,PO_201706,0
Cafeteria roenbergensis,PO_201707,0
Cafeteria roenbergensis,PO_201708,0
Cafeteria roenbergensis,PO_201709,0.262970321180219
Cafeteria roenbergensis,PO_201711,0
Cafeteria roenbergensis,PO_201801,0
Cafeteria roenbergensis,PO_201803,0
Cafeteria roenbergensis,PO_201805,0
Cafeteria roenbergensis,PO_201807,0
Cafeteria roenbergensis,SA_201703,0
Cafeteria roenbergensis,SA_201705,0
Cafeteria roenbergensis,SA_201706,0
Cafeteria roenbergensis,SA_201707,0.025393004516021
Cafeteria roenbergensis,SA_201708,0.0408368813914153
Cafeteria roenbergensis,SA_201709,0
Cafeteria roenbergensis,SA_201711,0
Cafeteria roenbergensis,SA_201801,0
Cafeteria roenbergensis,SA_201803,0
Cafeteria roenbergensis,SA_201805,0
Cafeteria roenbergensis,SA_201807,0
Cafeteria roenbergensis,TR_201703,0
Cafeteria roenbergensis,TR_201705,0
Cafeteria roenbergensis,TR_201706,0
Cafeteria roenbergensis,TR_201707,0
Cafeteria roenbergensis,TR_201708,0
Cafeteria roenbergensis,TR_201709,1
Cafeteria roenbergensis,TR_201711,0
Cafeteria roenbergensis,TR_201801,0
Cafeteria roenbergensis,TR_201803,0
Cafeteria roenbergensis,TR_201805,0
Cafeteria roenbergensis,TR_201807,0
Cafeteria roenbergensis,TW_201703,0
Cafeteria roenbergensis,TW_201705,0
Cafeteria roenbergensis,TW_201706,0
Cafeteria roenbergensis,TW_201707,0
Cafeteria roenbergensis,TW_201708,0
Cafeteria roenbergensis,TW_201709,0
Cafeteria roenbergensis,TW_201711,0
Cafeteria roenbergensis,TW_201801,0
Cafeteria roenbergensis,TW_201803,0
Cafeteria roenbergensis,TW_201805,0
Cafeteria roenbergensis,TW_201807,0
Carcinonemertes errans,CP_201706,0
Carcinonemertes errans,CP_201707,0
